=======[thaumcraft]=======
WARP | thaumcraft | Warp, Flux and all things bad | 1 | [None] | [None]
TD.CRIMSONKNIGHT | thaumicdyes | Crimson Knight Armor | 1 | [TD.CRIMSON] | [None]
TD.OUTERARRIVAL | thaumicdyes | The Outer Lands  | 1 | [None] | [None]
TD.IRONHELMHUSK | thaumicdyes | Husk Faceplate | 1 | [TD.IRONFORTRESS] | [TD.INHABITEDPLATE, TD.IRONHELMAESTHETICS]
TD.SUNNYD | thaumicdyes | Solaire's Gift | 1 | [None] | [TD.DYEDKNIGHT]

=======[thaum]=======
DYEDCRIM | thaum | Thaumaturge's Crimson Robes | 2 | [INFUSION] | [None]
DYEDPRAETER | thaum | Thaumic Praeter Armor | 3 | [DYEDCRIM] | [None]
DYEDFORTRESS | thaum | Enhanced Fortress Armor | 3 | [DYEDPRAETER] | [None]

=======[thaumicboots]=======
TB_Explorations_Tainted_Compat | thaumicboots | Eldritch Celestial Bodies | 1 | [TB_Explorations_Core, TB_Tainted_Core, TB_Core_Research] | [None]
TB_EMT_Tainted_Compat | thaumicboots | Artificial Void Magicks | 1 | [TB_Tainted_Core, TB_EMT_Core, TB_Core_Research] | [None]
TB_EMT_Core | thaumicboots | Artificial Magicks | 1 | [Electric Boots of the Traveller] | [None]
TB_Unique_Boots | thaumicboots | Unique Magicks | 1 | [TB_Core_Research] | [None]
TB_Core_Research | thaumicboots | Thaumaturgic Shoemaking | 1 | [THAUMIUM] | [None]
TB_Explorations_Core | thaumicboots | Celestial Magicks | 1 | [METEORBOOTS, COMETBOOTS] | [None]
TB_Explorations_Compat | thaumicboots | Combined Celestial Magicks | 1 | [TB_Core_Research, TB_Explorations_Core] | [None]
TB_Tainted_Core | thaumicboots | Void Magicks | 1 | [VOIDWALKERBOOTS] | [None]
TB_Seasonal_Boots | thaumicboots | Seasonal Magicks | 1 | [TB_Core_Research] | [None]
TB_Seasonal_Stabilized | thaumicboots | Stabilized Seasonal Magicks | 1 | [TB_Seasonal_Boots] | [None]
TB_Explorations_EMT_Compat | thaumicboots | Artificial Celestial Magicks | 1 | [TB_Core_Research, TB_Explorations_Core, TB_EMT_Core] | [None]

=======[thaumicconcilium]=======
BOTTLEWATER | thaumicconcilium | Bottle of Clear Water | 1 | [None] | [None]
PONTIFEXROBE | thaumicconcilium | Pontifex's Robes | 1 | [CRIMSONPONTIFEX, MATERIALPEELER] | [PRAETORARMOR]
SPOTLIGHTFOCI | thaumicconcilium | Wand Focus: Spotlight | 2 | [RINGOFBLUSTERINGLIGHT] | [None]
RIFTS | thaumicconcilium | Rifts | 1 | [None] | [None]
COOLINGFOCI | thaumicconcilium | Wand Focus: Cooling | 2 | [DESTCRYSTAL] | [None]
VALETCORE | thaumicconcilium | Golem Animation Core: Valet | 2 | [TCGADOMANCY] | [COREUSE, ARCANEEAR]
VISCONDUCTOR | thaumicconcilium | Wand Focus: Vis Conductor | 3 | [None] | [THAUMATURGES, INFUSION, VISPOWER, WANDPEDFOC]
SHARDMILL | thaumicconcilium | Shard Mill | 2 | [THAUMATURGES] | [ROD_greatwood, FOCUSFIRE]
ALCHEMISTSPREE | thaumicconcilium | Wand Focus: Alchemist's Spree | 3 | [RINGOFBLUSTERINGLIGHT] | [ADVALCHEMYFURNACE, THAUMATORIUM]
BLOODBRACELET | thaumicconcilium | Blood Bracelet | 2 | [TCBASES] | [TB.Bracelet.Iron, ROD_blood, CAP_alchemical]
XYLOGRAPHY | thaumicconcilium | Wand Xylography | 2 | [None] | [None]
LITHOGRAPHER | thaumicconcilium | Lithographer | 3 | [ASTRALMONITOR] | [ADVALCHEMYFURNACE]
RIFTGEM | thaumicconcilium | Gem of Rifts | 2 | [TCGADOMANCY, HEXOFPREDICTABILITY] | [GADOMANCY.AURA_CORE, WARDEDARCANA]
IMPULSEFOCI | thaumicconcilium | Wand Focus: Impulse | 2 | [SIGNALFOCI] | [None]
MATERIALPEELER | thaumicconcilium | Peeler of Matter | 1 | [CRIMSONPONTIFEX] | [CREATION]
DREAMWOODBRACELET | thaumicconcilium | Dreamwood Bracelet | 2 | [LIVINGWOODBRACELET, TCBASES] | [TB.Bracelet.Iron, ROD_dreamwood, CAP_elementium]
TCBOTTLETAINT | thaumicconcilium | Bottled Taint  | 1 | [None] | [None]
ASSISTANCECORE | thaumicconcilium | Golem Animation Core: Assistant | 2 | [TCGADOMANCY] | [COREALCHEMY, COREBUTCHER]
TIGHTBELT | thaumicconcilium | Tight Belt | 2 | [BOTTLEOFTHICKTAINT] | [HOVERGIRDLE, DESTCRYSTAL]
TERRACAST | thaumicconcilium | Terra-Cast Gem | 2 | [TCGADOMANCY, HEXOFPREDICTABILITY, RIFTGEM] | [GADOMANCY.AURA_CORE, WARDEDARCANA]
WARPWOODBRACELET | thaumicconcilium | Warpwood Bracelet | 2 | [TCBASES] | [TB.Bracelet.Iron, ROD_warpwood, CAP_shadowmetal]
FLESHCRUCIBLE | thaumicconcilium | Crucible of Flesh | 3 | [MATERIALPEELER] | [QUICKSILVERCRUCIBLE]
BURDENINGAMULET | thaumicconcilium | Burdening Amulet | 2 | [TIGHTBELT] | [SINSTONE]
VISCONDENSER | thaumicconcilium | Vis-Condenser | 1 | [DEMATUPGRADE] | [NODESTABILIZERADV]
SIGNALFOCI | thaumicconcilium | Wand Focus: Signal | 1 | [THAUMATURGES] | [FOCUSFIRE, INFUSION]
TAINTEDBRACELET | thaumicconcilium | Tainted Bracelet | 2 | [TCBASES] | [TB.Bracelet.Iron, ROD_tainted, CAP_thaumium]
BOTTLEOFTHICKTAINT | thaumicconcilium | Bottle of Thick Taint | 2 | [TCBOTTLETAINT] | [None]
TCBASES | thaumicconcilium | Thaumic Bases | 1 | [THAUMATURGES] | [TB.Bracelet.Iron]
THAUMATURGES | thaumicconcilium | Thaumaturges | 1 | [TCRESEARCHDUPE] | [None]
THAUMICCONCILIUM | thaumicconcilium | Thaumic Concilium | 1 | [THAUMATURGES] | [None]
TCTAINTEDMAGIC | thaumicconcilium | Tainted Magic | 1 | [THAUMATURGES] | [HOLLOWDAGGER]
CRIMSONSPELLS | thaumicconcilium | Spells from Crimson Cult | 1 | [CRIMSONPONTIFEX] | [None]
RUNICWINDINGS | thaumicconcilium | Runic Windings | 1 | [None] | [RUNICAUGMENTATION, CRYSTALWELL]
DOPESQUID | thaumicconcilium | Doped Squid | 2 | [TCHORIZONS] | [infusionVat, TB.Tobacco.Eldritch, TB.Tobacco.Wispy, TB.Tobacco.Angry, TB.Tobacco.Mining, TB.Tobacco.Wisdom, TB.Tobacco.Tainted, TB.Tobacco.Saturating, TB.Tobacco.Sanity]
CRIMSONANNALES | thaumicconcilium | Crimson Annales | 1 | [TCTAINTEDMAGIC] | [CRIMSON]
BUFFGOLEM | thaumicconcilium | Enlarged Thaumium Golem | 1 | [BRAINLITTERING] | [golemPowder, GOLEMTHAUMIUM, GOLEMFETTER]
HEXOFPREDICTABILITY | thaumicconcilium | Hex of Predictability | 3 | [VISCONDENSER] | [OUTERREV]
TERRASTEELBRACELET | thaumicconcilium | Terrasteel Bracelet | 2 | [TCBASES] | [TB.Bracelet.Iron, CAP_terrasteel]
RINGOFBLUSTERINGLIGHT | thaumicconcilium | Ring Of Blustering Light | 3 | [PRIMORDIALLIFE] | [PRIMPEARL, RUNICCHARGED, ICHOR]
SILVERWOODSHARDMILL | thaumicconcilium | Silverwood Shard Mill | 2 | [SHARDMILL] | [ROD_silverwood]
BRIGHTESTONE | thaumicconcilium | Exploring the Nature of Wisps | 2 | [HEXOFPREDICTABILITY] | [THAUMDRUM]
DEMATUPGRADE | thaumicconcilium | Focus Upgrade: Dematerialization | 1 | [RIFTS] | [VISCONDUCTOR, FOCALMANIPULATION]
TCAUTOMAGY | thaumicconcilium | tc.research_name.TCAUTOMAGY | 1 | [None] | [None]
DUMPJACKBOOTS | thaumicconcilium | Dump Jackboots | 2 | [DESTCRYSTAL] | [BOOTSTRAVELLER]
LIVINGWOODBRACELET | thaumicconcilium | Livingwood Bracelet | 2 | [TCBASES] | [TB.Bracelet.Iron, ROD_livingwood, CAP_manasteel]
WITCHWOODBRACELET | thaumicconcilium | Witchwood Bracelet | 2 | [TCBASES] | [TB.Bracelet.Iron, ROD_witchwood, CAP_vinteum]
REFLECTIONFOCI | thaumicconcilium | Wand Focus: Reflection | 3 | [DESTCRYSTAL] | [FOCUS_XP_DRAIN, ADVANCEDGOLEM]
TCHORIZONS | thaumicconcilium | Thaumic Horizons | 1 | [THAUMATURGES] | [healingVat]
WRATHATTRACTION | thaumicconcilium | Wand Focus: Wrath Attraction | 3 | [DESTCRYSTAL] | [None]
ASTRALMONITOR | thaumicconcilium | Astral Monitor | 3 | [HEXOFPREDICTABILITY] | [None]
POSITIVEBURSTFOCI | thaumicconcilium | Wand Focus: Positive Burst | 3 | [SIGNALFOCI] | [FOCUS_HEAL]
WARPDRUM | thaumicconcilium | Warped Drum | 2 | [THAUMDRUM] | [HEXOFPREDICTABILITY]
TAINTANIMATION | thaumicconcilium | Wand Focus: Taint Animation | 3 | [DESTCRYSTAL] | [BOTTLEOFTHICKTAINT, FOCUSHELLBAT, TAINTSHOVEL]
TCGADOMANCY | thaumicconcilium | Gadomancy | 1 | [THAUMATURGES] | [GADOMANCY.AURA_CORE]
PONTIFEXHAMMER | thaumicconcilium | Pontifex's Hammer | 1 | [CRIMSONPONTIFEX] | [CRIMSONBLADE]
MADTHAUMATURGES | thaumicconcilium | Mad Thaumaturges | 1 | [THAUMATURGES] | [None]
DRAINAGESYRINGE | thaumicconcilium | Drainage Syringe | 2 | [TCHORIZONS] | [injector, ESSENTIARESERVOIR]
SCRIBINGFOCI | thaumicconcilium | Wand Focus: Scribing | 3 | [RUNICWINDINGS] | [DESTCRYSTAL, FOCUSWARDING, BRIGHT_NITOR]
TCRESEARCHDUPE | thaumicconcilium | Research Duplication | 1 | [None] | [None]
CRIMSONPONTIFEX | thaumicconcilium | Crimson Pontifex | 1 | [CRIMSONANNALES] | [BRIGHTESTONE]
THAUMDRUM | thaumicconcilium | Thaumaturge's Drum | 2 | [VISCONDUCTOR] | [None]
DESTCRYSTAL | thaumicconcilium | Destabilized Crystal Cluster | 2 | [VISCONDUCTOR] | [ESSENTIACRYSTAL]
INFERNALBRACELET | thaumicconcilium | Infernal Bracelet | 2 | [TCBASES] | [TB.Bracelet.Iron, ROD_infernal, CAP_thaumium]
WARPEXTRACTIONFOCI | thaumicconcilium | Wand Focus: Warp Extraction | 3 | [RINGOFBLUSTERINGLIGHT] | [FOCUSPRIMAL, PRIMPEARL, REFLECTIONFOCI]
CRIMSONINITIATION | thaumicconcilium | Crimson Initiation | 1 | [PONTIFEXROBE] | [None]
BRAINLITTERING | thaumicconcilium | Brain Littering | 2 | [TCHORIZONS] | [infusionVat]
PRIMORDIALLIFE | thaumicconcilium | Primordial Life | 2 | [BRIGHTESTONE] | [None]
ETHEREALMANIPULATOR | thaumicconcilium | Wand Focus: Ethereal Manipulator | 2 | [HEXOFPREDICTABILITY] | [FOCUS_TELEKINESIS]
REDPOWEREDMIND | thaumicconcilium | Red-Powered Mind | 3 | [BRAINLITTERING, LIQUIDDEATH, ELDRITCHMINOR] | [CRYSTALBRAIN]
QUICKSILVERCRUCIBLE | thaumicconcilium | Quicksilver Reactor | 2 | [None] | [None]

=======[thaumicenergistics]=======
thaumicenergistics.TEESSVIBCMBR | thaumicenergistics | Vibration Chamber | 2 | [thaumicenergistics.TECORES] | [None]
thaumicenergistics.Pseudo.COREUSE | thaumicenergistics | Golem Core: Use | 1 | [None] | [None]
thaumicenergistics.TECERTUSDUPE | thaumicenergistics | Quartz Duplication | 1 | [thaumicenergistics.Pseudo.ALCHEMICALDUPLICATION] | [ALCHEMICALDUPLICATION]
thaumicenergistics.TEARCANETERM | thaumicenergistics | Arcane Crafting Terminal | 1 | [thaumicenergistics.TERESEARCH] | [None]
thaumicenergistics.Pseudo.DISTILESSENTIA | thaumicenergistics | Essentia Distillation | 1 | [None] | [None]
thaumicenergistics.Pseudo.VISPOWER | thaumicenergistics | Harnessing Vis | 1 | [None] | [None]
thaumicenergistics.TEARCANEASSEMBLER | thaumicenergistics | Arcane Assembler | 3 | [thaumicenergistics.TEVISINT, thaumicenergistics.Pseudo.SCEPTRE] | [thaumicenergistics.TEARCANETERM]
thaumicenergistics.TEINFPROV | thaumicenergistics | Infusion Provider | 3 | [thaumicenergistics.TEIO, thaumicenergistics.Pseudo.MIRROR, thaumicenergistics.Pseudo.INFUSION] | [MIRROR, INFUSION]
thaumicenergistics.TEFOCUSWRENCH | thaumicenergistics | Wand Focus: AE Wrench | 1 | [thaumicenergistics.Pseudo.FOCUSFIRE] | [None]
thaumicenergistics.TEIO | thaumicenergistics | Digi-sentia Transportation | 2 | [thaumicenergistics.TECORES, thaumicenergistics.Pseudo.TUBEFILTER] | [TUBEFILTER]
thaumicenergistics.TECORES | thaumicenergistics | Digi-sentia | 2 | [thaumicenergistics.TERESEARCH, thaumicenergistics.Pseudo.DISTILESSENTIA] | [DISTILESSENTIA]
thaumicenergistics.TERESEARCH | thaumicenergistics | Thaumic Energistics | 1 | [None] | [None]
thaumicenergistics.Pseudo.COREGATHER | thaumicenergistics | Golem Core: Gather | 1 | [None] | [None]
thaumicenergistics.Pseudo.TUBEFILTER | thaumicenergistics | Advanced Essentia Tubes | 1 | [None] | [None]
thaumicenergistics.TETHAUMGBOX | thaumicenergistics | Thaumium Gear Box | 1 | [thaumicenergistics.TEIRONGEARBOX, thaumicenergistics.Pseudo.COREUSE] | [COREUSE]
thaumicenergistics.TEVISINT | thaumicenergistics | Vis Relay Interface | 2 | [thaumicenergistics.TEARCANETERM, thaumicenergistics.Pseudo.VISPOWER] | [VISPOWER]
thaumicenergistics.Pseudo.INFUSION | thaumicenergistics | Infusion | 1 | [None] | [None]
thaumicenergistics.TESTORAGE | thaumicenergistics | Digi-sentia Storage | 2 | [thaumicenergistics.TERESEARCH, thaumicenergistics.Pseudo.DISTILESSENTIA, thaumicenergistics.Pseudo.WARDEDARCANA] | [DISTILESSENTIA]
thaumicenergistics.TEKNOWLEDGEINSCRIBER | thaumicenergistics | Knowledge Inscription | 1 | [thaumicenergistics.TEARCANEASSEMBLER] | [None]
thaumicenergistics.TEGOLEMWIFIBACKPACK | thaumicenergistics | Golem Wifi Backpack | 3 | [thaumicenergistics.TECORES, COREGATHER, thaumicenergistics.Pseudo.COREGATHER] | [None]
thaumicenergistics.Pseudo.ALCHEMICALDUPLICATION | thaumicenergistics | Alchemical Duplication | 1 | [None] | [None]
thaumicenergistics.TEIRONGEARBOX | thaumicenergistics | Iron Gear Box | 1 | [None] | [None]
thaumicenergistics.Pseudo.MIRROR | thaumicenergistics | Mirror Magic | 1 | [None] | [None]
thaumicenergistics.TEDISTILLATIONPATTERNENCODER | thaumicenergistics | Distillation Pattern Encoder | 3 | [thaumicenergistics.TEIO] | [thaumicenergistics.TEESSTERM]
thaumicenergistics.TEESSTERM | thaumicenergistics | Essentia Monitoring | 1 | [thaumicenergistics.TECORES] | [None]
thaumicenergistics.TEESSPROV | thaumicenergistics | Essentia Provider | 3 | [thaumicenergistics.TEIO] | [INFUSION, TUBEFILTER]
thaumicenergistics.Pseudo.WARDEDARCANA | thaumicenergistics | Warded Arcana | 1 | [None] | [None]
thaumicenergistics.Pseudo.FOCUSFIRE | thaumicenergistics | Wand Foci | 1 | [None] | [None]
thaumicenergistics.Pseudo.SCEPTRE | thaumicenergistics | Crafting Scepters | 1 | [None] | [None]

=======[thaumicexpansion]=======
PLAYERTRACKER | thaumicexpansion | Player Tracker | 1 | [THAUMICANALYZER] | [None]
DECOMPOSER | thaumicexpansion | Decomposer Upgrade | 1 | [THAUMICANALYZER] | [None]
THAUMICAPPARATUS | thaumicexpansion | tc.research_name.THAUMICAPPARATUS | 1 | [THAUMICANALYZER] | [None]
THAUMICANALYZER | thaumicexpansion | Thaumic Analyzer | 1 | [GOGGLES] | [None]

=======[thaumrev]=======
WARDENCLOTH | thaumrev | Wardencloth | 1 | [WARDENS] | [ENCHFABRIC]
ROD_wardencloth_staff | thaumrev | trvresearch.name.ROD_wardencloth_staff | 3 | [ROD_wardencloth] | [ROD_silverwood_staff]
EXCUBITURA | thaumrev | Excubitura | 1 | [WARDENS] | [None]
WARDENBOW | thaumrev | trvresearch.name.WARDENBOW | 3 | [WASLIEHAMMER] | [None]
WARDENS | thaumrev | Thaumic Wardens | 3 | [THAUMREV] | [None]
FOCUSPURITY | thaumrev | Wand Focus: Purity | 3 | [ROD_wardencloth] | [FOCUSWARDING]
CRIMSONHAT | thaumrev | trvresearch.name.CRIMSONHAT | 3 | [CRIMSONCULT] | [TINYHAT]
WARDENARMOR | thaumrev | The Armor | 3 | [WASLIEHAMMER] | [None]
CRIMSONCULT | thaumrev | The Crimson Cult | 3 | [THAUMREV] | [None]
ROD_wardencloth | thaumrev | trvresearch.name.ROD_wardencloth | 2 | [WARDENCLOTH] | [ROD_silverwood]
LORE2 | thaumrev | Learning The Ropes | 1 | [LORE1] | [None]
LORE3 | thaumrev | Not Making Sense | 1 | [LORE2] | [None]
CRYSTAL | thaumrev | Wardenic Crystal | 2 | [EXCUBITURA] | [None]
LORE4 | thaumrev | The Journey Begins | 1 | [LORE3] | [None]
FOCUSILLUMINATION | thaumrev | Wand Focus: Illumination | 2 | [ROD_wardencloth] | [FOCUSFIRE]
WASLIEHAMMER | thaumrev | Wesly's Hammer | 3 | [CRYSTAL, QUARTZ] | [ROD_wardencloth]
LORE1 | thaumrev | The Prologue | 1 | [WARDENS] | [None]
VOIDCLOTH | thaumrev | Voidcloth | 1 | [ELDRITCH] | [ENCHFABRIC]
WARDENAMULET | thaumrev | trvresearch.name.WARDENAMULET | 2 | [LORE4] | [None]
WARDENWEAPON | thaumrev | The Sword | 3 | [WASLIEHAMMER] | [None]
QUARTZ | thaumrev | Wardenic Quartz | 1 | [LORE4] | [None]
THAUMREV | thaumrev | Thaumic Revelations | 1 | [None] | [None]
ELDRITCH | thaumrev | The Eldritch | 3 | [THAUMREV] | [None]

=======[thaumores]=======
ENTROPICCLUSTERS | thaumores | Entropy Raw Clusters | 1 | [COPYENTROPICPROCESSING, RAWCLUSTERS] | [None]
INFUSEDENDSTONE | thaumores | Crystal Endstone | 1 | [COPYORE] | [None]
COPYALCHEMICALMANUFACTURE | thaumores | Alchemical Manufacture | 1 | [ALCHEMICALMANUFACTURE] | [None]
COPYELDRITCHMAJOR | thaumores | Eldritch Revelation | 1 | [ELDRITCHMAJOR] | [None]
COPYORE | thaumores | Ores | 1 | [ORE] | [None]
VISUALACUITY | thaumores | Sensitivity Thaum-miner | 2 | [COPYGOGGLES] | [None]
COPYPUREIRON | thaumores | Metal Purification | 1 | [PUREIRON] | [None]
INFUSEDNETHERRACK | thaumores | Crystal Netherrack | 1 | [COPYORE] | [None]
INFUSEDBEDROCK | thaumores | Crystal Bedrock | 1 | [COPYORE] | [None]
RAWCLUSTERS | thaumores | Raw Clusters | 3 | [INFUSEDBEDROCK, INFUSEDENDSTONE, INFUSEDNETHERRACK, COPYPUREIRON] | [None]
CRYSTALLIZERAWCLUSTERS | thaumores | Crystallization of Raw Clusters | 1 | [COPYALCHEMICALMANUFACTURE, RAWCLUSTERS] | [None]
WARPVISUALACUITY | thaumores | The distorted sight | 3 | [COPYELDRITCHMAJOR, VISUALACUITY] | [None]
COPYGOGGLES | thaumores | Goggles of Revealing | 1 | [GOGGLES] | [None]
COPYENTROPICPROCESSING | thaumores | Entropic Processing | 1 | [ENTROPICPROCESSING] | [None]

=======[twarden]=======
TWARDEN | twarden | Thaumic Wardens | 1 | [None] | [None]
ILLUMINATION | twarden | Wand Focus: Illumination | 1 | [None] | [FOCUSFIRE]
WARDENARMOR | twarden | The Armor | 3 | [WASLIEHAMMER] | [None]
LORE2 | twarden | Learning The Ropes | 3 | [LORE1] | [None]
LORE3 | twarden | Not Making Sense | 3 | [LORE2] | [None]
LORE4 | twarden | The Journey Begins | 3 | [LORE3] | [None]
WARDENWEAPON | twarden | The Sword | 3 | [WASLIEHAMMER] | [None]
EXUBITURA | twarden | Exubitura | 1 | [TWARDEN] | [None]
WARDENCRYSTAL | twarden | Wardenic Crystal | 2 | [TWARDEN] | [None]
INFUSEDQUARTZ | twarden | Wardenic Quartz | 2 | [TWARDEN] | [None]
WASLIEHAMMER | twarden | Wesly's Hammer | 3 | [LORE4] | [WARDENCRYSTAL, INFUSEDQUARTZ]
LORE1 | twarden | The Prologue | 3 | [TWARDEN] | [None]

=======[witchinggadgets]=======
ENCH_BACKSTAB | witchinggadgets | Enchantment: Backstabbing | 2 | [ENCH_STEALTH] | [None]
PRIMORDIALARMOR | witchinggadgets | Primordial Armor | 3 | [PRIMORDIALGEARSET, ARMORFORTRESS] | [None]
ENCH_STEALTH | witchinggadgets | Enchantment: Stealth | 2 | [WGFAKEINFUSIONENCHANTMENT] | [None]
ENCH_INVISIBLEGEAR | witchinggadgets | Enchantment: Translucency | 2 | [WGFAKEINFUSIONENCHANTMENT] | [None]
CALCULATOR | witchinggadgets | Arcane Abacus | 1 | [INFUSION] | [None]
PRIMORDIALGEARSET | witchinggadgets | Primal Revelation | 3 | [VOIDMETAL, WGFAKEPRIMPEARL] | [None]
ENDERBAG | witchinggadgets | Enderlinked Bag | 1 | [BAGOFTRICKS, INFUSION] | [None]
CLOAK_STORAGE | witchinggadgets | Cloak of Voluminous Pockets | 3 | [CLOAK] | [BAGOFTRICKS]
HUNGERBAG | witchinggadgets | Hungry Bag | 1 | [BAGOFTRICKS, HUNGRYCHEST] | [None]
ALCHEMICALTRANSMOGRIFY | witchinggadgets | Alchemical Transmogrification | 1 | [WGFAKEALCHEMICALMANUFACTURE] | [None]
WGFAKEPUREIRON | witchinggadgets | Metal Purification | 1 | [None] | [None]
WGFAKEBATHSALTS | witchinggadgets | Purifying Bath Salts | 1 | [None] | [None]
GEMCUTTING | witchinggadgets | Gem Cutting | 2 | [None] | [None]
VOIDBAG | witchinggadgets | Voidlinked Bag | 1 | [BAGOFTRICKS, WGFAKEELDRITCHMINOR] | [None]
TERRAFORMFOCUS_MUSHROOM | witchinggadgets | Terrestrial Focus: Mushroom Island | 2 | [TERRAFORMER] | [None]
TERRAFORMFOCUS_COLDTAIGA | witchinggadgets | Terrestrial Focus: Cold Taiga | 2 | [TERRAFORMER] | [None]
ETHEREALWALL | witchinggadgets | Ethereal Wall | 2 | [WGFAKEARCANESTONE] | [None]
ENCH_RIDEPROTECT | witchinggadgets | Enchantment: Throwoff | 2 | [WGFAKEINFUSIONENCHANTMENT] | [None]
TERRAFORMER | witchinggadgets | Thaumic Terraforming | 2 | [WGFAKECENTRIFUGE] | [None]
TERRAFORMFOCUS_TAINT | witchinggadgets | Terrestrial Focus: Tainted Lands | 2 | [TERRAFORMER, BOTTLETAINT] | [None]
STONEEXTRUDER | witchinggadgets | Thaumic Stone Extruder | 1 | [WGFAKEARCANESTONE, THAUMIUM] | [None]
WGFAKEALCHEMICALMANUFACTURE | witchinggadgets | Alchemical Manufacture | 1 | [None] | [None]
PURECINNABAR | witchinggadgets | Cinnabar Purification | 1 | [WGFAKEPUREIRON] | [None]
TERRAFORMFOCUS_JUNGLE | witchinggadgets | Terrestrial Focus: Jungle | 2 | [TERRAFORMER] | [None]
PRIMORDIALWEAPONRY | witchinggadgets | Primordial Weaponry | 3 | [PRIMORDIALGEARSET] | [None]
ROSEVINE | witchinggadgets | Rose Vines | 1 | [WGFAKEALCHEMICALMANUFACTURE] | [None]
METALLURGICPERFECTION_TRANSMUTATION | witchinggadgets | Metallurgic Perfection: Transmutation | 1 | [WGFAKETRANSIRON, TRANSGOLD, TRANSCOPPER, TRANSTIN, TRANSSILVER, TRANSLEAD] | [None]
AGEINGSTONE | witchinggadgets | Ageing Stone | 2 | [WGFAKEARCANESTONE] | [None]
ADVANCEDROBES | witchinggadgets | Bewitched Fleece | 3 | [WGFAKEENCHFABRIC, SPINNINGWHEEL] | [None]
WGFAKEJARLABEL | witchinggadgets | Warded Jars and Labels | 1 | [None] | [None]
WGFAKEELDRITCHMINOR | witchinggadgets | Eldritch Epiphany | 1 | [None] | [None]
CRYSTALCAPSULE | witchinggadgets | Crystal Capsule | 2 | [GEMCUTTING] | [None]
LABELLIB | witchinggadgets | Aspect Library | 2 | [WGFAKEJARLABEL] | [None]
EMPOWERPEARL | witchinggadgets | Pearl Revitalization | 1 | [WGFAKEPRIMPEARL] | [None]
MIRRORPUMP | witchinggadgets | Essentia Pump | 2 | [WGFAKEMIRRORESSENTIA] | [None]
WGBAUBLES | witchinggadgets | Witching Wearables | 1 | [THAUMIUM] | [None]
WGFAKEENCHFABRIC | witchinggadgets | Enchanted Fabric | 1 | [None] | [None]
SPINNINGWHEEL | witchinggadgets | Spinning | 1 | [None] | [None]
WGFAKECENTRIFUGE | witchinggadgets | Alchemical Centrifuge | 1 | [None] | [None]
CLOAK_SPECTRAL | witchinggadgets | Spectral Mantle | 3 | [CLOAK] | [INFUSION]
CLOAK_WOLF | witchinggadgets | Cloak of the Wolf | 3 | [CLOAK] | [None]
WGFAKEMIRRORESSENTIA | witchinggadgets | Essentia Mirrors | 1 | [None] | [None]
ENCH_UNVEILING | witchinggadgets | Enchantment: Unveiling | 2 | [WGFAKEINFUSIONENCHANTMENT] | [None]
WGFAKEPRIMPEARL | witchinggadgets | Primordial Pearl  | 1 | [None] | [None]
TERRAFORMFOCUS_DESERT | witchinggadgets | Terrestrial Focus: Desert | 2 | [TERRAFORMER] | [None]
CLOAK | witchinggadgets | Cloak | 2 | [None] | [ENCHFABRIC]
LABYRINTHSTRING | witchinggadgets | Guiding Thread | 1 | [INFUSION] | [None]
CLOAKKAMA | witchinggadgets | Kama | 1 | [WGBAUBLES, CLOAK] | [None]
WGPOTIONS | witchinggadgets | Status Effects | 1 | [None] | [None]
WGFAKETRANSIRON | witchinggadgets | Metal Transmutation | 1 | [None] | [None]
METALLURGICPERFECTION_CLUSTERS | witchinggadgets | Metallurgic Perfection: Purification | 1 | [WGFAKEPUREIRON, PUREGOLD, PURECOPPER, PURETIN, PURESILVER, PURELEAD, PURECINNABAR] | [None]
TERRAFORMFOCUS_HELL | witchinggadgets | Terrestrial Focus: Hell | 2 | [TERRAFORMER] | [None]
INFERNALBLASTFURNACE | witchinggadgets | Infernal Blast Furnace | 2 | [WGFAKEINFERNALFURNACE] | [None]
SCANCAMERA | witchinggadgets | Thaumic Iconograph | 2 | [None] | [None]
WGFAKEINFUSIONENCHANTMENT | witchinggadgets | Infusion Enchantment | 1 | [None] | [None]
PRIMORDIALGLOVE | witchinggadgets | Primordial Gauntlet | 2 | [VOIDMETAL, PRIMORDIALGEARSET, WGFAKEPRIMPEARL] | [None]
WGFAKEARCANESTONE | witchinggadgets | Arcane Stone | 1 | [None] | [None]
WGFAKEINFERNALFURNACE | witchinggadgets | Infernal Furnace | 1 | [None] | [None]
BAGOFTRICKS | witchinggadgets | Bag of Tricks | 1 | [SPINNINGWHEEL] | [None]
SAUNASTOVE | witchinggadgets | Thaumic Sauna Stove | 1 | [WGFAKEBATHSALTS] | [None]
